FNCL,BDCL,IYG,BDCZ,IAI,PFI,KBWP,KBE,RWW,KCE,VQT,JHMF,PSP,QABA,PEX,KBWR,CHIX,SKF,KRE,UYG,KIE,BIZD,VFH,LBDC,FXO,RYF,FINZ,FAS,IAT,KBWD,EUFN,IXG,DXJF,LMLP,PHDG,PSCF,IAK,FAZ,DPST,KBWB,FINU,SEF,IYF,XLF,BDCS,WDRW
-0.09224233886530295,-0.1961077844311378,-0.12643973935051592,-0.10983355234340782,-0.14601159260281554,-0.0813954221774287,-0.04364825284795337,-0.1441137058225206,-0.11190751445086713,-0.18865861504907305,-0.03318108880162859,-0.16232906925452137,-0.0935550935550936,-0.09371495773610997,-0.07147027629726595,-0.10928224205930281,-0.17712811693895086,0.14853323155341194,-0.14348057828696137,-0.1987167922094616,-0.059128300200065556,-0.06554054054054045,-0.092939291994618,-0.2549769525267993,-0.0882629618902799,-0.09505699378083667,0.22009964700996673,-0.3219645293315144,-0.1219511874197688,-0.1164274915697764,-0.12701047548472116,-0.11230065307096267,-0.10775127768313462,-0.3143153526970954,-0.030480123988303773,-0.08198461347796789,-0.06985988140849445,0.20209263317007112,-0.5270018156424581,-0.14568725554138215,-0.40799857596907824,0.08265353677687683,-0.08895998822277044,-0.09714550827830469,-0.0979968650783362,0.8533210901741722
-0.025326474079936708,0.042293906810035836,-0.0439100905871703,0.0003284072249589616,-0.024604043421831145,-0.0003524145099605726,0.0036781046369947883,-0.043785275423728724,-0.006047871316684189,-0.018605999367175857,0.0074343917714070245,0.007008322382829462,-0.01691331923890046,-0.032444930475086696,-0.01963117250538873,-0.022626902724784497,-0.04025044722719151,0.03216533577123675,-0.04533789563729673,-0.052603591704410674,-0.008607454921839989,0.020516214427531352,-0.026157429950059492,0.05567606652205347,-0.010436385199241054,-0.020434520488192685,0.03833869655196906,-0.08969276511397417,-0.04353646873622006,0.025388602351741157,-0.06623305736250751,-0.04382121042553047,-0.24101479915433394,0.08798486281929987,0.004157921170807506,0.008940310516442463,-0.02005551568285717,0.03532708411214946,0.021412345265952374,-0.05600260701641453,-0.06501027704129556,0.01657761943435201,-0.026172817103189656,-0.02987203436387134,0.0227513756613757,-4.062709183493309
0.0630329648881336,0.13622291021671823,0.05693864994994638,0.09643912445297344,0.05530320598450429,0.0621487272727272,0.059230611454699475,0.06750085388538517,0.05183056903396557,0.07524399268731374,0.040311136121257606,0.06663937312507665,0.08244422890397668,0.060424656482054646,0.08417325208862023,0.07148339921812431,0.10344827586206903,-0.16544506806282724,0.06827840245160463,0.12583506096263708,0.060369757365684555,0.0836870830806549,0.06816220733040976,0.13291536050156735,0.0676692141676598,0.0722341444827223,-0.24453279102719716,0.18530480419862738,0.06071091347244688,0.06987956626506026,0.05583472920156337,0.07254623191518457,0.04212236522264241,0.13925081433224748,0.03838468612554985,0.07175987132633965,0.06072150057228456,-0.2594161958568739,0.1557691923076923,0.06019361584411324,0.1725151283810442,-0.07905372186959043,0.06513004882104134,0.06266665689161442,0.07352941176470588,-0.30207160624544555
0.0277577865897621,-0.003729024238657472,0.049214872238803435,0.004431314841522142,0.006371064845822395,-0.027164651030062773,-0.03214292151861016,0.06409861127585167,0.03243706716950349,0.022345040304040158,-0.009289328483089715,0.03128716831683169,0.0076997112608277254,0.05113633648924749,0.01844927708827407,0.057701572076367634,-0.017128874388254556,-0.06158292574477553,0.06716230816170062,0.05128960867664526,0.0083070611330143,-0.0036518563603164162,0.02768454278523481,0.018461538461538505,0.024169141130772603,0.024578710605377786,-0.12402243363191168,0.07297900722226817,0.06444964685108878,0.018912529550827357,0.049363057324840746,0.03244203632634627,-0.07464646760862186,-0.054077253218884035,-0.007249295207410523,0.016798584919538423,0.00913421348025794,-0.0996634455173842,0.1574580886437697,0.07134823434540641,0.06246373913043468,-0.028486616365382193,0.026355173510820316,0.034749106521632975,0.0029325025871213993,-0.17589360405271734
0.025298630544575963,-0.013224181360201452,0.023904883907125786,-0.004948045766850254,0.04584604863221878,0.033792618110236226,0.038966304037276425,0.029605204234605387,0.017197965604026755,0.03489212503028841,0.000719622935024715,0.031044936490272113,0.014231499051233262,0.02811242469879518,0.02042949188056572,0.026785784145070865,-0.011551155115511599,-0.05487807351965466,0.031212579533609657,0.040582592178094096,0.044347112569766194,-0.010455104551045397,0.024749417564929717,-0.05794270833333337,0.03297157900549153,0.03041303482730646,-0.06993425194065318,0.05849189776222333,0.028587764436821043,-0.009064933638594102,-0.00587293112653494,0.009542298326866447,0.08145932033983026,-0.04297224709042081,0.0016084036345637351,0.028444882920141742,0.04057917543992473,-0.08146696300484416,0.04682628571428569,0.027322405864612345,0.06718942632987907,-0.026187606577344605,0.022169727411999397,0.01852626542008948,-0.008875640587986048,-0.13378773794073676
-0.03453286077789888,0.05419898426450358,-0.08460487427608405,0.01366525134211804,-0.0942349726033828,0.021508828250401225,0.009201900011926533,-0.0971128280839895,-0.0572062553084814,-0.14131637168141611,-0.04930533752181614,-0.07106452938758746,-0.04667328699106245,-0.04814528009183288,-0.05996668517490273,-0.05791700223713654,0.025723472668810313,0.04544434947142831,-0.08463541225857228,-0.06795529846102995,-0.02742230385912404,0.02400960384153653,-0.032305700331382844,0.01790281329923281,-0.03633209185414818,-0.03475811844476599,0.055869076068540635,-0.11468971385269883,-0.07829843028046939,-0.005758109404990401,-0.19375398342893568,-0.07426776305999504,-0.21081938828629984,-0.13516260162601626,-0.054707421543681245,-0.01924897722200668,-0.03673713140949778,0.052771096599604606,-0.2796443193535304,-0.09646485630722418,-0.1408082443435069,0.02551931675016855,-0.03397718096399381,-0.038932553965696504,0.02780440902184033,0.1064103171022335
0.038448128680596654,0.04602267045454552,0.05242740096391203,0.0,0.0795918091940865,0.024733906551850253,-0.001201722411376013,0.04241281809613565,0.04469394290815378,0.0780214411519267,0.015974396789490898,0.042502951593860756,0.05623242736644795,0.03233200184144609,0.05010543513214311,0.03200194821939496,0.034910783553142054,-0.08448650362919405,0.042393917326379885,0.06968248005503695,0.010849909735010634,0.028571428571428484,0.037593945084209254,0.1208544620093051,0.03986706810631214,0.04357596512198727,-0.1208095470964722,0.10257320752297477,0.03452378181689175,0.04271933853927422,0.03683247164932652,0.04073856950678029,0.10814904974910704,0.15025906735751296,0.014214046822742616,0.0494691213011069,0.014021363739877835,-0.12499997016706423,0.13798981260647364,0.047917853738794806,0.10774738152600463,-0.04269805074257426,0.03697888921960748,0.033403770128736694,0.02705223754420542,-0.18653740254801288
0.0318104240883392,0.08093994778067871,0.05687358282284647,0.0,0.06130261308920551,-0.025032124518613676,0.023087477536930672,0.06793563291738614,0.03672717962567556,0.047827095115976985,-0.005228150012907209,0.03931950702005645,0.01839926402943876,0.06342394047267391,0.01583184572623521,0.06459597119063695,0.0706560922855082,-0.07014800882577236,0.0678754532775454,0.06144517162004857,0.03993053044593476,0.0482796892341843,0.03129921321455151,0.019294267877302495,0.024706398351300347,0.021108177176433124,-0.11259679802955666,0.08247086028460542,0.06197660524846457,0.023328890833158804,0.05892536446709198,0.0376592707157062,0.059390859929397875,0.019475021168501305,0.0004178854993730886,0.03361713526266888,0.03766872118312,-0.09973753280839903,0.15246898202515208,0.0658139639172385,0.07261360387953046,-0.03324804880920554,0.03126362251638221,0.03705214607999691,0.04028643688451198,-0.19631483166515018
-0.02854155934563172,-0.021333333333333256,-0.027803041754716415,0.0,-0.0038461540310650156,-0.014322949684991928,-0.013685105659861477,-0.023067734479696407,-0.015120112160731392,-0.01678600428467077,0.004387247304796254,-0.007235376999238338,-0.0018433179723501912,-0.01598837248033857,-0.008110884141525613,-0.01950431301035735,0.0414651002073256,0.03412788126112316,-0.017743080198722498,-0.04362190785223495,-0.010526234391650409,-0.012359607435932996,-0.029173378663424166,0.017866812012279933,-0.016049465681048078,-0.01663818822023063,0.05831676607024513,-0.060720411663808004,-0.018481718423754265,-0.012721535665606479,-0.008741200466200324,-0.013703934467347832,-0.03520756514936589,-0.06974637681159433,-0.002093844308787523,-0.01732183027585684,-0.009077155652852654,0.04211187932118164,-0.021805258676499895,-0.0287828673245614,-0.06250847457627118,0.016970427404148274,-0.023555588888888854,-0.033744095012647496,-0.012233801540552766,-0.009182690120170254
0.017777777777777764,-0.08069164265129675,0.026295296559257657,0.0,-0.0036187453891737913,-0.04170902000678194,-0.00039674601600212265,0.03720787638926312,0.020093383397605167,-0.03157621594092164,-0.020488670666934793,0.011406844106463776,-0.024551463644948045,0.00554080971047022,-0.02466493363712969,0.01425010210925352,-0.047033285094066596,-0.009627488988409092,0.03471114330415294,0.0032917295747047657,0.002691722818081385,-0.03308177597214157,0.018297494397324723,-0.04220736937140258,-0.009136171096345572,0.005412289079910911,-0.07021272800664083,0.0071526223721859504,0.042211409525833174,-0.024674115456238415,0.0332394366197183,0.023886870862340117,0.0721146778431577,-0.060518731988472525,-0.01964128949615697,-0.033035076852488944,0.0033923859142030496,-0.015315890236119989,0.0296340843392911,0.0502473314241083,0.06834264434852733,-0.0037854572938341535,0.0031014510755588694,0.02228981762917927,-0.031308411214953355,-0.024941223529411867
0.12135779148820101,0.06418559524349533,0.1207687519116427,0.011577424023154944,0.146240950489,0.0212412552685448,0.05423154336214035,0.1574727505481045,0.11559861991740465,0.12285012285012284,0.02073276253898092,0.10955043778453413,0.030219780219780227,0.16124477020631375,0.02407121862712677,0.1663209535417868,0.02470007057163018,-0.19136733500249528,0.16447240984544922,0.15280036376482373,0.07942019379456837,0.035814267721641514,0.12159333956696938,0.0294633077765608,0.08266666666666674,0.12238057774851706,-0.5243243783783784,0.20670082176173035,0.14684014528717135,0.06892067620286085,0.01224257163286419,0.0695234683668753,0.1235469658119657,0.09241499564080213,0.01967346252295774,0.12505018065034115,0.08153018867924534,-0.2875924404272802,0.39608875555478706,0.14852584463476307,0.3077393495013441,-0.0908465963815072,0.08102605010232183,0.12305641936916939,0.021937798077595865,-0.7418032786885247
0.03730482722354951,0.058883245741967224,0.03529079549612657,0.07985259353955311,0.018795493128536726,0.016965774877650917,0.041891370763958415,0.05337011609454535,0.03264457371071379,0.0024510026191843647,0.015005036415057583,0.025767536715625955,0.017101710171017057,0.06268933830851012,0.02025114177139903,0.05151137542478985,-0.10616705698672907,-0.08267977124183001,0.056865215044088605,0.06881630524976944,0.02700419529837243,0.007773403664630735,0.035551745090201946,0.06979108862919435,0.02885686167751167,0.02823787519750872,-0.13776137761377602,0.09511011759852737,0.0515645647517724,-0.003479773814702125,0.05221519262738368,0.026652769585544515,0.02459358065860775,-0.000872600349040121,0.00416844518549391,0.04668959229581287,0.026293644824080694,-0.12062620260709968,0.14951470588235297,0.04569492278400675,0.09361133184491656,-0.0408309097421202,0.031736655152145195,0.031827956989247244,0.035698632186045486,-0.23170116102978294
0.0017320150615476532,-0.013374484908719808,0.007008690645571617,-0.0026257233033255166,0.04071349202351724,0.0019537284908410857,-0.003427728666786943,-0.0006906537912213855,0.0036332007548996025,0.023286180124348643,0.010215199668298302,0.008740628317922494,0.03726169844020795,-0.02088163146013853,0.012655024685144253,-0.01157951872625282,0.044029850746268646,-0.013580622272917417,-0.0030685558459005047,0.007623730351376997,0.004679661458615627,0.009895601435096168,0.0015141487468733113,0.006076000000000102,0.0077092143906019196,0.005400945325437255,-0.00805957892495862,0.014457783132530105,0.006567403677758312,0.01919799406151919,0.03707475687786925,0.022665764930070508,0.004564315352697219,0.11231603408210684,0.011129431162407383,-0.013969673768535475,0.001010220592864392,-0.023562677830474922,-0.023942115708952515,-0.0042489908646697015,0.007239518299661395,-0.007215043550326387,0.004708681485017144,0.0025739597843825604,-0.011591662951404486,-0.05462095400340715
0.04625553414096928,0.07516646051379626,0.05040376163983036,0.045859874558805795,0.011119593558282138,0.03336484104501101,0.04000696085878217,0.037447417738811925,0.04855968724279836,0.036889499830004106,0.030347782352745413,0.04866036191375552,0.006029285099052565,0.021196044663133986,0.0027764008777487353,0.02367074679966886,0.06228131560531833,-0.10061979584396656,0.035850975214949024,0.08901501167895869,0.04579798541101421,0.04664564989517799,0.04621310975609756,0.05952380952380952,0.043203338363306566,0.04684682351849807,-0.17394461426491978,0.13161751137021327,0.038518166218403045,0.02455264150842107,-0.027125769431403265,0.0258691716241419,0.01872960173980448,0.07785714285714285,0.03768342077284487,0.029012828597858694,0.034151942294619014,-0.16401530444322532,0.0944913059444399,0.05139054920174423,0.1389077091894876,-0.04761904941870928,0.04568431005429682,0.05012232884587097,0.043496842494804185,-0.11916110581506197
-0.033285858703507316,0.029099307159353306,-0.03290562846756429,0.012578658280922504,-0.017557589448208732,-0.027158098933074682,-0.012982491228070247,-0.05002328990228021,-0.02618241509827001,-0.020753037194991823,0.004406140842247557,-0.02558436512950105,0.006843455945252359,-0.04385620394816688,0.01589664758552636,-0.053405264108475466,0.013802622498274745,0.040909090909090964,-0.05218820633238941,-0.051857217287198006,-0.016290411725734224,0.009859885832900948,-0.030593665774869043,0.03314912675640537,-0.027797760729322628,-0.030503898395122034,0.05761316872427982,-0.07635132538958,-0.060491050457389436,0.004968902691511239,0.056594488188976305,0.0034483250099072308,-0.04156060220525867,-0.037037037037037035,-0.0011913820492454373,-0.03510146324300833,-0.014351748834571972,0.05788113695090444,-0.173439936,-0.04441172571718492,-0.09806554009221173,0.020725425610658762,-0.02662178683454713,-0.034134049726085115,0.014291718609007199,0.0838427947598254
-0.0054348685765123845,-0.014051522248243426,-0.006922012125925466,-0.025806451612903288,-0.010646628338985886,-0.008477339419628235,0.0019261249881610753,-0.008446762281716546,-0.010411350059737104,0.0034115137137946516,-0.0018217138325272541,-0.008922912967588119,0.048045602605863186,-0.005162787824408421,0.04642356593028047,-0.011862191454298785,0.005490734385724096,0.001396613177255981,-0.0103608142527441,-0.007463491395532317,0.005554269780672653,-0.005741127348642977,-0.006826506712845438,-0.02005353966343584,0.0032385749104506998,-0.0037273694428283047,0.021476510067114114,-0.006802812099900805,-0.00832768399729912,0.01669377103801996,0.04511282682740484,0.004413863149055506,0.005063333119690671,0.07407407407407408,0.0007936904446948475,0.0075478810740422925,0.00032981530886892036,-0.0036306533386590203,-0.0544608087201513,-0.00913330462475332,-0.04656592503606798,0.0022156573116690814,-0.002698332929507555,-0.00849974464514465,-0.005069750739332423,0.025531914893617044
-0.016574586117318595,-0.12250262881177718,-0.017370873239436615,-0.041060314333049824,-0.017860705684900495,-0.03684922244759985,0.0031419095279820244,-0.036226549082748624,-0.010172413793103506,-0.018458263158702803,0.006543247764353525,-0.005446972298845577,0.02539682539682542,-0.05135697071578418,0.024717024146060893,-0.047741212226104085,0.04957599478147422,0.014791916064671508,-0.042832276950326945,-0.016115409562719417,0.0008093305584460956,-0.06444444444444446,-0.01641565408698589,-0.12275238597416285,-0.008711506668294271,-0.003741395175916367,0.03622250970245799,-0.017066351082417993,-0.02633400262568707,-0.04156060220525867,0.028310456621004405,0.0001634847989539076,-0.014120666918242677,-0.026760563380281748,0.01716060909362747,-0.04935003861291467,0.007853403269852868,0.0072090113285272674,-0.14182236563282613,-0.02459196899691036,-0.04508463615046602,0.007331414687264999,-0.0075735412675705036,-0.012043053763440953,-0.05953446732318719,0.8218009478672986
0.05365990643918567,0.03549690849375795,0.060598066668481936,0.00887591493028398,0.06492773381633082,0.061548223350253846,0.014280764182394363,0.0549172564338236,0.05598956796858021,0.06402442959299941,0.007872921107605148,0.049055484460694715,-0.010425020048115397,0.053546709078310495,-0.026559237683625312,0.056754798780990066,0.0045454545454545634,-0.10406380554500579,0.05677887066826441,0.08658841556101207,0.01782874196943851,0.019607896535517644,0.055315732299212286,0.01999788238930766,0.03637639034627493,0.05265827848101267,-0.2144540455616654,0.12208945377787905,0.049615763987173656,0.02843016069221266,0.001823199552270017,0.03134895503483212,0.046900448613376736,0.03598099117447394,-0.012638191153238517,0.047582184766301966,0.023954008686585895,-0.14707619610159492,0.16206619593113492,0.06870691122821246,0.16747972218917123,-0.05246917438271606,0.04213168830352556,0.05755978921767335,0.017157941047074375,-0.26486670978483395
